Tournament,Step,PlayerID,Action,Reward,ObservationDict,AgentPosition,IsRFIOpportunity,RaiserPosition
110,4,1,call,0.00,"{""active_in_hand"": [0, 2, 3, 4], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 100, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7D"", ""6C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 250, ""small_blind"": 50, ""stacks"": {""0"": 9950, ""1"": 0, ""2"": 9750, ""3"": 30150.0, ""4"": 9900, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,3
110,5,1,all_in,0.00,"{""active_in_hand"": [0, 2, 3, 4], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 9800, ""3"": 19500, ""4"": 10000, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7D"", ""6C""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 39400, ""small_blind"": 50, ""stacks"": {""0"": 9850, ""1"": 0, ""2"": 0, ""3"": 10750.0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
111,2,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 2, 3], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 100, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7H"", ""2D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 10000, ""1"": 10000, ""2"": 9950, ""3"": 9900, ""4"": 10000, ""5"": 10000}, ""stage"": ""preflop""}",N/A,False,3
111,3,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 2, 3], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 350, ""2"": 500, ""3"": 1250, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7H"", ""2D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 2300, ""small_blind"": 50, ""stacks"": {""0"": 9800, ""1"": 9650, ""2"": 9500, ""3"": 8750, ""4"": 10000, ""5"": 10000}, ""stage"": ""preflop""}",N/A,False,2
111,4,1,all_in,-10000.00,"{""active_in_hand"": [0, 1, 2, 3], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 2000, ""1"": 2000, ""2"": 10000, ""3"": 10000, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7H"", ""2D""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 24000, ""small_blind"": 50, ""stacks"": {""0"": 8000, ""1"": 8000, ""2"": 0, ""3"": 0, ""4"": 10000, ""5"": 10000}, ""stage"": ""preflop""}",N/A,False,2
112,2,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 100, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7D"", ""KS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 250, ""small_blind"": 50, ""stacks"": {""0"": 9950, ""1"": 9900, ""2"": 10000, ""3"": 10000, ""4"": 9900, ""5"": 10000}, ""stage"": ""preflop""}",N/A,False,1
112,3,1,fold,-200.00,"{""active_in_hand"": [0, 1, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 10000, ""2"": 0, ""3"": 0, ""4"": 10000, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7D"", ""KS""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 20200, ""small_blind"": 50, ""stacks"": {""0"": 9800, ""1"": 0, ""2"": 10000, ""3"": 10000, ""4"": 0, ""5"": 10000}, ""stage"": ""preflop""}",N/A,False,1
112,5,1,all_in,0.00,"{""active_in_hand"": [0, 1, 2, 3, 5], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 50, ""2"": 100, ""3"": 10000, ""4"": 0, ""5"": 10000}, ""current_player_id"": 0, ""hand"": [""2H"", ""JC""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 20150, ""small_blind"": 50, ""stacks"": {""0"": 9800, ""1"": 20150.0, ""2"": 9900, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
112,8,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""9H"", ""JC""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 50050.0, ""1"": 0.0, ""2"": 9800, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
112,9,1,bet_small,300.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 300, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""9H"", ""JC""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 500, ""small_blind"": 50, ""stacks"": {""0"": 49900.0, ""1"": 0.0, ""2"": 9600, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,0
112,11,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 200, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QH"", ""3S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 300, ""small_blind"": 50, ""stacks"": {""0"": 50300.0, ""1"": 0.0, ""2"": 9400, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
112,12,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 300, ""1"": 0, ""2"": 700, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QH"", ""3S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 1000, ""small_blind"": 50, ""stacks"": {""0"": 50100.0, ""1"": 0.0, ""2"": 8900, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
112,13,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [""9H"", ""KH"", ""8C""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QH"", ""3S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 2200, ""small_blind"": 50, ""stacks"": {""0"": 49300.0, ""1"": 0.0, ""2"": 8500, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
112,14,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [""9H"", ""KH"", ""8C"", ""JS""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QH"", ""3S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 4400, ""small_blind"": 50, ""stacks"": {""0"": 48200.0, ""1"": 0.0, ""2"": 7400, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,2
112,15,1,call,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [""9H"", ""KH"", ""8C"", ""JS""], ""current_bets"": {""0"": 2200, ""1"": 0, ""2"": 4400, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QH"", ""3S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 11000, ""small_blind"": 50, ""stacks"": {""0"": 46000.0, ""1"": 0.0, ""2"": 3000, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,N/A
112,16,1,bet_small,-13200.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [""9H"", ""KH"", ""8C"", ""JS"", ""AD""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QH"", ""3S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 13200, ""small_blind"": 50, ""stacks"": {""0"": 43800.0, ""1"": 0.0, ""2"": 3000, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""river""}",N/A,False,N/A
112,18,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4D"", ""5S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 37150.0, ""1"": 0.0, ""2"": 22700.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
112,19,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 400, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4D"", ""5S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 600, ""small_blind"": 50, ""stacks"": {""0"": 37000.0, ""1"": 0.0, ""2"": 22400.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
112,20,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 600, ""1"": 0, ""2"": 1400, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4D"", ""5S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 2000, ""small_blind"": 50, ""stacks"": {""0"": 36600.0, ""1"": 0.0, ""2"": 21400.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
112,21,1,bet_small,2200.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [""KC"", ""3S"", ""4H""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4D"", ""5S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 4400, ""small_blind"": 50, ""stacks"": {""0"": 35000.0, ""1"": 0.0, ""2"": 20600.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,0
112,23,1,call,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""TC"", ""2S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 39350.0, ""1"": 0.0, ""2"": 20500.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
112,24,1,call,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 300, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""TC"", ""2S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 400, ""small_blind"": 50, ""stacks"": {""0"": 39300.0, ""1"": 0.0, ""2"": 20300.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
112,25,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [""6H"", ""2C"", ""3H""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""TC"", ""2S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 600, ""small_blind"": 50, ""stacks"": {""0"": 39100.0, ""1"": 0.0, ""2"": 20300.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
112,26,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [""6H"", ""2C"", ""3H"", ""5H""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""TC"", ""2S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 1200, ""small_blind"": 50, ""stacks"": {""0"": 38800.0, ""1"": 0.0, ""2"": 20000.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,N/A
112,27,1,bet_small,-2400.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [""6H"", ""2C"", ""3H"", ""5H"", ""3C""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""TC"", ""2S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 2400, ""small_blind"": 50, ""stacks"": {""0"": 38200.0, ""1"": 0.0, ""2"": 19400.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""river""}",N/A,False,N/A
112,29,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QS"", ""5C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 36950.0, ""1"": 0.0, ""2"": 22900.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
112,30,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""5D"", ""4H"", ""2S""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QS"", ""5C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 400, ""small_blind"": 50, ""stacks"": {""0"": 36800.0, ""1"": 0.0, ""2"": 22800.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
112,31,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""5D"", ""4H"", ""2S"", ""6H""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QS"", ""5C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 800, ""small_blind"": 50, ""stacks"": {""0"": 36600.0, ""1"": 0.0, ""2"": 22600.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,2
112,32,1,call,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""5D"", ""4H"", ""2S"", ""6H""], ""current_bets"": {""0"": 400, ""1"": 0, ""2"": 800, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QS"", ""5C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 2000, ""small_blind"": 50, ""stacks"": {""0"": 36200.0, ""1"": 0.0, ""2"": 21800.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,N/A
112,33,1,check,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""5D"", ""4H"", ""2S"", ""6H"", ""TC""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QS"", ""5C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 2400, ""small_blind"": 50, ""stacks"": {""0"": 35800.0, ""1"": 0.0, ""2"": 21800.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""river""}",N/A,False,2
112,34,1,call,23000.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""5D"", ""4H"", ""2S"", ""6H"", ""TC""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 21800.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QS"", ""5C""], ""legal_actions"": [""all_in"", ""call"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 24200.0, ""small_blind"": 50, ""stacks"": {""0"": 35800.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""river""}",N/A,False,N/A
113,1,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 2, 3, 4, 5], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 50, ""5"": 100}, ""current_player_id"": 0, ""hand"": [""5D"", ""6D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 10000, ""1"": 10000, ""2"": 10000, ""3"": 10000, ""4"": 9950, ""5"": 9900}, ""stage"": ""preflop""}",N/A,False,5
113,2,1,fold,-200.00,"{""active_in_hand"": [0, 1, 2, 3, 4, 5], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 300, ""2"": 400, ""3"": 1050, ""4"": 1050, ""5"": 10000}, ""current_player_id"": 0, ""hand"": [""5D"", ""6D""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 5, ""player_id"": 0, ""pot"": 13000, ""small_blind"": 50, ""stacks"": {""0"": 9800, ""1"": 9700, ""2"": 9600, ""3"": 8950, ""4"": 8950, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,5
113,4,1,bet_small,0.00,"{""active_in_hand"": [0, 2, 4], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3D"", ""AD""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 250, ""small_blind"": 50, ""stacks"": {""0"": 9750, ""1"": 0, ""2"": 9500, ""3"": 0, ""4"": 40500.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
113,5,1,bet_small,400.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 100, ""3"": 0, ""4"": 300, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3D"", ""AD""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 600, ""small_blind"": 50, ""stacks"": {""0"": 9600, ""1"": 0, ""2"": 9500, ""3"": 0, ""4"": 40300.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,0
113,7,1,bet_small,0.00,"{""active_in_hand"": [0, 2, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""8D"", ""3C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 10200.0, ""1"": 0, ""2"": 9450, ""3"": 0, ""4"": 40200.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
113,8,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""2H"", ""7H"", ""KS""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""8D"", ""3C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 500, ""small_blind"": 50, ""stacks"": {""0"": 10000.0, ""1"": 0, ""2"": 9300, ""3"": 0, ""4"": 40200.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
113,9,1,bet_small,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""2H"", ""7H"", ""KS"", ""5C""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""8D"", ""3C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 1000, ""small_blind"": 50, ""stacks"": {""0"": 9750.0, ""1"": 0, ""2"": 9050, ""3"": 0, ""4"": 40200.0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,2
113,10,1,call,0.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""2H"", ""7H"", ""KS"", ""5C""], ""current_bets"": {""0"": 500, ""1"": 0, ""2"": 9050, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""8D"", ""3C""], ""legal_actions"": [""all_in"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 10550, ""small_blind"": 50, ""stacks"": {""0"": 9250.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 40200.0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,N/A
113,11,1,bet_small,-10200.00,"{""active_in_hand"": [0, 2], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""2H"", ""7H"", ""KS"", ""5C"", ""4D""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""8D"", ""3C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 19100, ""small_blind"": 50, ""stacks"": {""0"": 700.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 40200.0, ""5"": 0}, ""stage"": ""river""}",N/A,False,0
